year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2012,6,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",130,28,12.15,2.99,6.63,0,6.23,1,0,1029,454,94,155,0,326
2012,6,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",450,118,41.89,9.87,34.91,1.55,29.79,2,0,7703,2536,1615,1545,89,1918
2012,6,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",238,45,20.26,3.5,8.95,0,12.29,8,1,2401,1090,244,351,0,716
2012,6,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",296,77,28.54,10.17,17.63,0,20.66,5,0,4257,1417,942,639,0,1259
2012,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",328,86,30.74,6.43,34.69,0.75,13.39,7,2,4283,1464,448,1523,21,827
2012,6,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",135,34,15.86,4.72,7.6,0,5.83,1,0,1416,629,309,189,0,289
2012,6,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",88,15,4.05,2.7,3.79,0,4.46,2,0,982,250,138,93,0,501
2012,6,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",107,16,8.67,1.6,3.48,0,2.25,3,0,693,388,105,105,0,95
2012,6,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",88,18,4.86,0.78,5.66,0,6.7,0,0,1311,322,91,181,0,717
2012,6,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",240,59,30.6,8.47,5.53,0,14.4,4,0,3205,1149,888,216,0,952
2012,6,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",148,35,12.61,4.77,8.81,0,8.8,5,0,1907,737,334,251,0,585
2012,6,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",86,19,4.31,0.65,6.15,0,7.89,2,0,935,276,51,179,0,429
2012,6,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",88,23,8.4,3.37,7.33,0,3.9,1,0,1105,420,222,227,0,236
2012,6,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",90,25,7.67,5.61,2.63,0,9.09,0,0,1387,372,495,123,0,397
2012,6,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",193,50,21.98,3.72,14.42,0,9.89,0,0,2982,1344,384,545,0,709
2012,6,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Mid-Continent",115,21,7.87,1.32,4.16,0,7.65,3,0,879,313,50,109,0,407
2012,6,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",293,72,27.5,7.55,18.92,0,18.02,5,1,4421,1615,703,874,0,1229
2012,6,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",56,8,2.12,2,2,0,1.88,1,0,406,145,178,52,0,31
2012,6,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",118,39,11.01,3.95,14.56,0.67,8.82,0,1,2143,516,429,492,24,682
2012,6,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",58,12,3.49,1.1,2.54,0,4.86,1,0,804,212,109,62,0,421
2012,6,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",339,51,25.76,3.17,7.52,0,14.55,2,0,2635,1036,200,251,0,1148
2012,6,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",103,23,7.99,3.37,6.05,0,5.59,3,0,1363,484,282,141,0,456
2012,6,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",58,14,5.18,1.84,1.82,0,5.16,1,0,1132,311,360,80,0,381
2012,6,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",150,36,17.79,3.2,7.75,0,7.26,5,0,1601,767,138,212,0,484
2012,6,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",116,24,6.04,1.77,7.78,0,8.41,3,0,1158,501,91,170,0,396
2012,6,AA,American Airlines Inc.,LIT,"Little Rock, AR: Adams Field",90,19,10.67,1.52,2.81,0,4,4,0,762,410,136,72,0,144
2012,6,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",118,28,10.75,2.13,6.07,0,9.05,2,0,1472,504,232,202,0,534
2012,6,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",72,17,5.92,1.9,2.67,0,6.51,1,0,937,274,35,81,0,547
2012,6,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",77,16,5.41,3.82,3.31,0,3.46,2,0,851,237,225,142,0,247
2012,6,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",60,19,8,1.86,2.1,0,7.05,1,1,1194,352,273,78,0,491
2012,6,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",60,22,10.43,0.71,6.51,0,4.35,0,1,1020,588,33,214,0,185
2012,6,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",65,9,5.22,0,1.38,0,2.39,1,0,391,241,0,43,0,107
2012,6,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",23,10,5.49,0,0.77,0,3.74,0,0,569,273,0,31,0,265
2012,6,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",17,6,5.15,0,0.24,0,0.61,0,0,1176,957,0,10,0,209
2012,6,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",344,44,7.28,0,26.64,0,10.08,0,0,1964,384,0,678,0,902
2012,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4033,388,102.67,8.06,146.21,1.92,129.13,20,3,18059,6162,486,3988,104,7319
2012,6,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",90,7,4.72,0,2.28,0,0,0,0,207,146,0,61,0,0
2012,6,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",90,13,7.26,0,0.65,0,5.08,2,0,685,414,0,32,0,239
2012,6,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",61,2,0.11,0,0.63,0,1.26,0,0,52,3,0,16,0,33
2012,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",375,33,12.58,0,12.45,0,7.98,0,0,1386,466,0,294,0,626
2012,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",891,73,23.46,1,22.52,0.08,25.93,0,2,4738,1787,22,573,12,2344
2012,6,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",58,14,0.6,0,3.02,0,10.38,0,1,1134,26,0,143,0,965
2012,6,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",86,5,2.47,0,2.53,0,0,0,0,93,48,0,45,0,0
2012,6,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",316,14,4.8,0.34,6.04,0,2.82,1,0,635,376,11,147,0,101
2012,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",416,38,17.61,0,14.81,0,5.58,0,0,1876,1309,0,343,0,224
2012,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",569,67,16.28,0,37.75,0,12.97,1,0,2083,815,0,818,0,450
2012,6,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",240,51,7.43,0,38.76,0,4.81,1,1,1315,337,0,858,0,120
2012,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",337,90,7.46,0,73.34,0,9.2,0,3,6830,653,0,5714,0,463
2012,6,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1482,151,45.76,1,19.13,2.29,82.82,20,1,9138,3094,150,556,73,5265
2012,6,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",446,59,17.98,1,7.84,1.08,31.1,0,3,2702,974,26,188,17,1497
2012,6,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",137,15,1.69,0.91,3.92,0,8.48,0,0,645,66,39,120,0,420
2012,6,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",381,58,17.41,0,5.88,0,34.71,2,0,2674,914,0,186,0,1574
2012,6,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59,2,0,0,1.42,0,0.58,0,0,122,0,0,80,0,42
2012,6,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,6,1.82,0,3.18,0,1,0,0,117,36,0,64,0,17
2012,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90,8,1,0,7,0,0,0,1,182,20,0,162,0,0
2012,6,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",239,13,1.14,0,10.48,0,1.38,0,1,337,57,0,213,0,67
2012,6,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",30,3,2.82,0,0.18,0,0,0,0,133,122,0,11,0,0
2012,6,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",30,3,1,0,2,0,0,0,0,100,57,0,43,0,0
2012,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,2,1,0,1,0,0,0,0,53,35,0,18,0,0
2012,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",150,20,7.78,0,10.59,0,1.63,0,0,855,421,0,405,0,29
2012,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",146,17,4.44,0,11.09,0,1.47,0,1,665,261,0,346,0,58
2012,6,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",90,8,1.85,0,2.15,0,4,0,6,414,57,0,56,0,301
2012,6,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,10,2,0,0.46,0,7.54,0,0,478,46,0,30,0,402
2012,6,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",69,18,2.11,1,0.22,0,14.67,1,1,1011,59,150,16,0,786
2012,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",90,8,1.85,0,6.15,0,0,0,0,241,78,0,163,0,0
2012,6,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",190,28,9.97,0,11.71,0,6.31,1,0,1152,669,0,219,0,264
2012,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",178,12,8.92,0,2.24,0,0.84,0,0,621,509,0,75,0,37
2012,6,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90,7,3.28,1,0.13,0,2.59,4,1,394,217,76,4,0,97
2012,6,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",229,26,15.62,0,4.15,0,6.23,4,1,1369,912,0,150,0,307
2012,6,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,14,0.42,1.5,3.24,0,8.84,0,0,642,27,46,96,0,473
2012,6,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,10,1,0,1.75,0,7.25,0,0,514,21,0,45,0,448
2012,6,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",56,9,3.89,2.54,0.59,0,1.99,0,0,585,222,185,33,0,145
2012,6,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",241,8,3,0,2,0,3,0,1,273,145,0,55,0,73
2012,6,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",90,3,2,0,1,0,0,0,0,139,119,0,20,0,0
2012,6,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",90,13,5.55,0,6.88,0,0.57,0,0,459,260,0,183,0,16
2012,6,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",81,15,3.96,4.77,1.75,0,4.52,11,0,1000,322,316,96,0,266
2012,6,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",30,1,0.19,0,0.81,0,0,0,0,31,6,0,25,0,0
2012,6,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,13,0.85,0,4.15,0,8,0,0,606,21,0,86,0,499
2012,6,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",55,6,3,1,0.08,0,1.92,3,0,360,63,95,4,0,198
2012,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",40,2,0,0,2,0,0,0,0,51,0,0,51,0,0
2012,6,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",28,6,1.04,0,0,0,4.96,0,1,520,45,0,0,0,475
2012,6,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",30,6,0.9,0,3.19,0,1.91,0,0,248,93,0,104,0,51
2012,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,10,5.55,0,3.7,0,0.75,0,0,683,506,0,165,0,12
2012,6,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,3,2.7,0,0.3,0,0,0,0,122,110,0,12,0,0
2012,6,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",86,6,4.48,0,0.9,0,0.63,0,0,283,231,0,37,0,15
2012,6,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",28,3,0.98,0,0.09,0,1.93,0,0,256,146,0,6,0,104
2012,6,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,2,0.12,0,0.31,0,1.57,0,0,183,8,0,21,0,154
2012,6,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",21,3,0.82,0,0.29,0,1.88,0,0,117,16,0,5,0,96
2012,6,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",20,1,0,0,1,0,0,0,0,65,0,0,65,0,0
2012,6,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",437,104,48.59,3.43,13.39,0.63,37.95,6,0,7221,3290,690,755,18,2468
2012,6,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",87,17,8.96,1.5,0.97,0,5.58,0,0,1339,433,366,89,0,451
2012,6,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",149,36,14.95,2.38,4.03,0,14.64,4,0,2783,1159,113,639,0,872
2012,6,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",131,28,12.45,1.98,4.64,0.38,8.55,5,0,1943,624,591,385,8,335
2012,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",419,84,33.94,4.63,13.49,0,31.93,6,1,6506,2229,313,1274,0,2690
2012,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",88,13,4.63,0.84,2.89,0,4.64,0,0,1014,401,127,112,0,374
2012,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",90,19,8.54,0,3.55,0,6.9,0,1,1093,497,0,98,0,498
2012,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",462,145,35.36,1.22,66.48,0,41.94,5,1,11029,3109,61,4054,0,3805
2012,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1168,241,80.26,4.76,64.39,0.61,90.99,14,1,18806,6400,452,3976,26,7952
2012,6,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",60,11,5.53,0.3,1.12,0,4.05,1,0,754,392,28,97,0,237
2012,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",364,64,24.64,2.62,15.08,0,21.66,3,1,5144,2084,268,881,0,1911
2012,6,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",260,67,24.08,1.64,18.56,0.59,22.12,5,0,4999,1769,332,1403,16,1479
2012,6,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",177,44,22.78,1.51,7.83,0,11.88,2,0,3564,1886,225,362,0,1091
2012,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3579,765,187.97,16.21,210.89,6.06,343.88,51,10,60860,13597,1697,13813,389,31364
2012,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",362,74,33.92,3.04,10.8,0,26.23,1,0,5423,2080,985,451,0,1907
2012,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",236,47,16.83,4.35,15.6,1.68,8.53,0,0,3194,883,266,926,104,1015
2012,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",410,97,22.77,3.52,42.45,0,28.26,8,6,8713,1382,341,4078,0,2912
2012,6,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",933,159,48.71,0.02,22.79,0,87.48,7,0,9721,3042,1,729,0,5949
2012,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1511,299,104.82,5.75,74.08,0.67,113.67,16,4,21621,7374,1032,3483,32,9700
2012,6,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",117,27,12.18,2.29,6.64,0,5.89,2,1,1704,791,182,212,0,519
2012,6,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",24,5,0.39,1.18,1.43,0,1.99,0,0,890,18,515,106,0,251
2012,6,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",201,53,24.82,1.63,8,1.28,17.27,2,0,3334,1215,201,414,40,1464
2012,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",180,37,18.32,0.68,10.9,0,7.1,4,1,2330,1258,26,507,0,539
2012,6,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",404,102,32.78,1.3,31.52,0,36.4,1,0,8218,2035,239,1711,0,4233
2012,6,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",167,32,13.61,1.07,2.4,0,14.92,1,0,2283,716,277,152,0,1138
2012,6,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60,11,2.94,0.64,3.6,0.16,3.67,0,0,651,138,68,229,8,208
2012,6,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",147,30,19.05,1.12,2.4,0.18,7.25,1,0,1982,1137,79,76,15,675
2012,6,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",90,29,7.23,1.29,10.82,0,9.66,1,0,1726,613,117,335,0,661
2012,6,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",120,22,12.18,0.96,4.17,0,4.69,4,0,1991,786,302,312,0,591
2012,6,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",220,52,24.31,2.85,9.3,0,15.54,2,0,3719,1770,145,498,0,1306
2012,6,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",118,26,11.98,0.43,4.78,0,8.81,1,0,2001,922,61,145,0,873
2012,6,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",120,28,12.39,2.62,4.08,0,8.91,2,0,2106,913,560,184,0,449
2012,6,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",247,44,21.56,1.11,13.31,0,8.01,4,1,2519,1341,136,445,0,597
2012,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",87,15,7.58,0.86,3.67,0,2.88,0,0,1047,421,184,294,0,148
2012,6,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",207,42,16.13,0.73,14.94,0,10.21,0,0,1863,707,69,414,0,673
2012,6,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",342,87,20.63,8.68,35.89,0,21.8,4,1,7840,1677,814,3451,0,1898
2012,6,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60,15,3.96,0.9,5.72,0,4.42,0,2,897,212,88,228,0,369
2012,6,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",898,157,71.05,10.84,24.79,0,50.32,5,0,10231,4087,1437,1336,0,3371
2012,6,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",120,26,11.8,1,1.22,0.15,11.82,1,0,2953,1497,202,104,7,1143
2012,6,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",120,20,6.81,0,1.98,0,11.21,1,0,1228,435,0,117,0,676
2012,6,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",55,16,6.06,0,4.62,0.92,4.4,1,1,1816,460,0,603,92,661
2012,6,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",60,5,3.06,0,0,0,1.94,0,0,296,96,0,0,0,200
2012,6,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",30,5,3.34,0,0,0,1.66,0,0,181,107,0,0,0,74
2012,6,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",65,9,4.36,0.38,1.46,0.18,2.62,1,0,647,288,50,59,10,240
2012,6,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",155,40,27.12,2.87,4.51,0,5.49,2,0,3036,1975,349,212,0,500
2012,6,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",414,105,40.92,2.65,28.69,1.83,30.91,4,1,6772,2377,415,1475,94,2411
2012,6,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",70,14,7.65,2.21,1.96,0,2.18,0,0,1336,625,347,180,0,184
2012,6,B6,JetBlue Airways,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,9,1.99,0,2.68,0,4.33,0,0,511,178,0,68,0,265
2012,6,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",210,52,16.36,2.53,9.97,0.28,22.86,3,0,3590,999,219,394,25,1953
2012,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",168,39,22.66,0,7.05,0,9.29,2,0,2075,1336,0,245,0,494
2012,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2757,565,124.62,15.62,185.18,0,239.58,42,6,38756,7894,1478,10439,0,18945
2012,6,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",120,14,3.58,2.85,3.75,0.37,3.45,2,0,948,135,349,161,7,296
2012,6,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",147,39,15.75,2.14,7.25,0,13.86,1,0,3193,1070,397,344,0,1382
2012,6,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5031,597,185.61,18.32,182.71,0,210.36,10,16,42040,18845,1795,7410,0,13990
2012,6,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",838,147,64.86,1.49,42.38,0,38.27,3,2,8037,4100,100,1607,0,2230
2012,6,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4051,503,146.59,16.93,164.93,0,174.55,15,9,29797,9617,1128,6796,0,12256
2012,6,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",456,62,23.84,1.71,15.78,0,20.68,0,0,3421,1486,161,405,0,1369
2012,6,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",428,56,21.07,0.83,20.05,0,14.05,3,0,2838,1032,89,692,0,1025
2012,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17158,2286,656.05,54.22,837.21,0,738.52,65,59,140664,59952,3590,31673,0,45449
2012,6,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",236,27,10.88,0,4.39,0,11.73,2,0,1239,597,0,126,0,516
2012,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2079,415,70.18,12.81,225.58,0,106.43,34,9,27229,6184,920,10968,0,9157
2012,6,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",966,181,59.66,5.82,72.43,0,43.08,12,2,10506,3219,596,3932,0,2759
2012,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1698,301,95.21,5.73,127.28,0,72.79,4,5,16314,6318,433,4252,0,5311
2012,6,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",54,10,4.5,0,2.64,0,2.86,0,0,617,293,0,82,0,242
2012,6,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2636,249,98.94,5.92,54.82,0,89.32,5,9,16007,6941,492,2116,0,6458
2012,6,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",430,63,24.86,0.7,20.04,0,17.39,1,3,3109,1293,47,1027,0,742
2012,6,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",591,88,42.02,1.23,22.58,0,22.17,1,1,5868,3080,101,760,0,1927
2012,6,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",337,44,20.85,3.59,2.53,0,17.03,0,0,2260,1047,353,130,0,730
2012,6,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",244,27,12.86,1.15,5.57,0,7.42,3,1,1013,556,85,135,0,237
2012,6,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1445,201,70.26,7.37,74.96,0,48.4,4,5,12675,5495,1116,2815,0,3249
2012,6,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",296,41,15.96,2.74,7.42,0,14.88,2,2,1836,706,213,216,0,701
2012,6,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",380,57,19.88,1.49,13.17,0,22.46,1,1,3734,1614,145,494,0,1481
2012,6,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",625,77,27.98,2.41,23.03,0.2,23.38,4,5,3808,1010,253,1241,36,1268
2012,6,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",956,130,52.62,7.87,31.78,0,37.73,2,0,7586,3080,911,1296,0,2299
2012,6,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1903,323,70.5,5.28,179.72,0,67.5,13,21,20000,5323,297,9645,0,4735
2012,6,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",60,12,4.97,0.79,0.55,0,5.69,0,0,734,331,93,45,0,265
2012,6,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",908,107,41.69,3.93,37.4,0,23.98,8,1,6510,2346,204,2856,0,1104
2012,6,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",631,81,32.92,4.66,18.46,0,24.96,3,2,3527,1081,357,565,0,1524
2012,6,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",944,98,42.05,6.32,24.55,1,24.08,3,2,6325,3341,425,1100,29,1430
2012,6,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30,8,2.03,0,0.65,0,5.32,0,0,390,67,0,25,0,298
2012,6,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",140,23,8.62,1,8.48,0,4.9,0,0,1015,323,191,237,0,264
